date,ticker,open,high,low,close,volume,dividends,stock_splits,industry,previous_close,simple_return,log_return,volatility_P21,volatility_P60,overnight_log_ret,today_log_ret,overnight_volatility_P21,today_volatility_P21
2023-12-06,ADBE,608.0599975585938,608.530029296875,594.489990234375,595.7000122070312,2080400.0,0.0,0.0,technology,283.0810546875,1.10434432945235,0.7440039361681726,1.361957098750007,1.3623284654505174,0.7645402883342727,-0.020536352166100082,1.362792674040801,0.011438900624124821
2023-12-06,COST,590.2204555043627,593.1252373865423,588.6218259538514,592.1017456054688,2233900.0,0.0,0.0,retail,595.7000122070312,-0.006040400416026714,-0.006058717433281232,1.3507775914121203,1.3622988727812158,-0.009241084620608388,0.0031823671873269692,1.3510998886349277,0.010720831271045348
2023-12-06,CSCO,47.31230224526913,47.450094911781534,46.89892424573193,46.94813537597656,19535500.0,0.0,0.0,technology,592.1017456054688,-0.9207093447630887,-2.534634997929335,1.4597031745093325,1.3639333399101474,-2.52690813626087,-0.0077268616684657,1.4590713493995109,0.010941500998638224
2023-12-06,MAR,203.9259503757156,206.732399800913,203.3188792129,203.79656982421875,1196500.0,0.0,0.0,hospitality,46.94813537597656,3.3408874110153004,1.4680787997948144,1.3917082048565834,1.3639141774862025,1.4687134498297256,-0.0006346500349112532,1.391126696420283,0.01096515282064893
2023-12-06,MCD,283.2687808854574,283.9010395175795,279.9789617342533,283.3971862792969,2765100.0,0.0,0.0,food,203.79656982421875,0.3905885978539103,0.32972710920569454,1.3575204675663157,1.3640954622377115,0.32927391313083687,0.0004531960748575096,1.356863873148212,0.010970249217852045
